,ResponseId,UserLanguage,Cry_last,qual_Q,Trigger_cause,Trigger_cause_3_TEXT,Trigger_type,Trigger_type_4_TEXT,Context,context2,context3,intense_tear,intense_time,Zintense_tear,Zintense_time,mood_1,Freq,BACS_1,BACS_2,BACS_3,BACS_4,BACS_5,BACS_6,BACS_7,BACS_8,BACS_9,BACS_10,BACS_11,BACS_12,BACS_13,BACS_14,GES_1,GES_2,GES_3,GES_4,GES_5,TMF_1,TMF_2,TMF_3,TMF_4,TMF_5,TMF_6,ZGES_1,ZGES_2,ZGES_3,ZGES_4,ZGES_5,ZTMF_1,ZTMF_2,ZTMF_3,ZTMF_4,ZTMF_5,ZTMF_6,age,gender,gender_4_TEXT,live,live_6_TEXT,live_time,birth_other,BACS_Help,BACS_social,BACS_Ind,GRE,Cry_intensity,last.cry,known,helped
136,R_3MAUU2AhTIhtBDf,HR,2,"Zadnji put sam plakala kad mi je dečko priznao da mi je lagao u vezi nekih svojih problematičnih ponašanja, konkretno u vezi svog kockanja. To je bio prvi put da mi je išta slagao jer zaista imamo lijep iskren odnos te mi je to teško palo. Bila sam s njim u svom stanu te me on na kraju i utješio i uspjeli smo riješiti tu situaciju.",1,,2,,2,1,4,3,3,0.332559879,0.69690094,2,2,6,4,1,2,6,5,6,1,5,5,6,1,1,6,4,3,4,3,2,3,4,2,3,2,3,1.14149975,-0.347461324,0.55861097,-0.394937304,-0.617737195,-0.739507144,-0.065020417,-1.272955121,-0.735334967,-1.393064526,-0.648381688,22,2,,2,,1,,5.428571429,3.25,1.333333333,-0.410389906,0.514730409,1,1,1
137,R_1roZSCgJi33DhoE,HR,2,"Plakanje je uzrokovala svađa sa dečkom. Bila sam u trgovačkom centru, a osjećala sam se isfrustrirano. Utješila me prijateljica",1,,2,,3,1,2,1,2,-1.41951075,-0.02089899,5,5,4,2,4,4,6,6,2,4,5,2,2,6,2,2,3,3,4,3,2,6,5,7,4,5,6,-0.251067568,-0.347461324,0.55861097,-0.394937304,-0.617737195,1.113438722,0.511060475,1.895113727,-0.069243416,0.616119595,0.823754551,22,2,,2,,1,,2.714285714,5.5,3.333333333,0.348877385,-0.72020487,1,1,1
138,R_WChSxEIV7bU3hMR,HR,2,"Plakala sam zbog frustracija na radnome mjestu i nemogućnosti organiziranja vremena. Sjedila sam u stanu, u dnevnom boravku, dok me dečko pokušavao utješiti.",1,,2,,2,1,4,4,6,1.208595193,2.850300731,3,4,2,2,2,1,2,2,5,2,6,6,6,1,2,6,4,4,4,4,2,6,6,5,7,6,7,1.14149975,0.980019119,0.55861097,0.932408372,-0.617737195,1.113438722,1.087141367,0.627886187,1.929031239,1.285847635,1.31446663,22,2,,2,,1,,4.714285714,1.75,1.666666667,0.941146618,2.029447962,1,1,1
139,R_3qvMYywPHx6tTKa,HR,2,"Bila sam u dnevnoj sobi, moje plakanje je uzrokovalo to što se jedan poznanik prije nekoliko dana ubio, u tom trenutku sam razgovarala sa sestrom, no nije me tješila. Osjećala sam se tužno jer je jedan mladi život završio na takav način. Plakala sam desetak minuta i nakon toga sam se osjećala uobičajeno. Također, prije toga sam se osjećala uobićajeno, sestrina priča o njemu me rasplakala.",2,,1,,2,3,4,2,2,-0.543475436,-0.02089899,4,10,6,1,1,2,6,6,6,1,6,4,2,1,1,2,3,3,4,3,2,4,3,4,4,3,7,-0.251067568,-0.347461324,0.55861097,-0.394937304,-0.617737195,-0.121858522,-0.641101309,-0.005727582,-0.069243416,-0.723336485,1.31446663,22,2,,2,,1,,3.857142857,3.5,1.333333333,-0.118126646,-0.282187213,1,1,0
140,R_O1FtaAvR9oIvYwF,HR,2,"U školi njemačkog, jedna je učenica uvijek iznimno bezobrazna prema meni, bez nekog očitog razloga, te verbalno i neverbalno (puhanjem, ismijavanjem ili okretanjem očiju) komentira svaku moju radnju. Prošli tjedan me to dovelo do plača, a pomogla je profesorica koja prije takvo ponašanje nije uočila, ali ga isto ne želi tolerirati.",1,,2,,5,1,2,2,2,-0.543475436,-0.02089899,6,1,2,2,6,6,2,1,2,4,2,2,6,1,1,2,2,4,4,4,2,6,5,5,5,5,6,-1.643634886,0.980019119,0.55861097,0.932408372,-0.617737195,1.113438722,0.511060475,0.627886187,0.596848136,0.616119595,0.823754551,22,2,,2,,1,,2.571428571,2,4.333333333,0.408979459,-0.282187213,1,1,1
141,R_1rpOHFbmtugE28f,HR,4,"Uzrok plakanja bio je prekid romantične veze s dečkom. Iako smo obje znali što slijedi taj dan kad smo se našli da popričao o nekim stvarima, ova me je situacija izrazito pogodila. Situacija se odvijala u kafiću, ali je plakanje nastupilo kasnije, u autu (na putu kući) i doma. Prije samog razgovora bila sam nervozna, anksiozna, tužna. Nakon razgovora prevladasla je tuga i osjećaj bespomoćnosti,usamljenosti. Ironično, najveća podrška mi je bio upravo bivši dečko koji se pobrinuo da dođem sigurno doma, provjerio je drugi dan jesam li dobro i sl. i trudio se da unatoč tome ostanemo u dobrim odnosima.",1,,1,,2,1,4,3,6,0.332559879,2.850300731,3,3,4,2,2,1,6,5,6,2,4,6,4,2,1,4,3,3,4,3,2,6,7,7,5,7,7,-0.251067568,-0.347461324,0.55861097,-0.394937304,-0.617737195,1.113438722,1.663222259,1.895113727,0.596848136,1.955575676,1.31446663,24,2,,2,,1,,4.285714286,3.75,1.333333333,0.680552066,1.591430305,2,1,1
142,R_1MPVzggAgVY7Vbn,HR,2,"Zadnja situacija u kojoj sam se našla da sam plakala bila ja pred nekoliko dana, zbog toga što se dečko odeslio u stranu zemlju zbog zapošljavanja i njegovog unapređenja. Te tako osjećam potrebu da mi nedostaje",1,,1,,1,3,NA,2,2,-0.543475436,-0.02089899,4,10,2,2,4,2,6,2,2,2,2,2,2,6,4,2,2,3,3,3,3,5,4,4,4,4,4,-1.643634886,-0.347461324,-1.311794299,-0.394937304,0.3870703,0.4957901,-0.065020417,-0.005727582,-0.069243416,-0.053608445,-0.157669608,25,2,,2,,1,,2,4,3.333333333,-0.287839716,-0.282187213,1,NA,0
143,R_brYCFhFolpc2MIF,HR,2,"Zadnji put prilikom gledanja serije u kojoj je glavnom junaku poginuo sin. Bila sam kod kuće i suzu sam brzinski obrisala i nakon kraćeg vremena sam se ponovo osjećala dobro. Suprug je bio uz mene, ali nisam tražila podršku.",2,,1,,2,3,4,2,1,-0.543475436,-0.73869892,2,5,6,2,2,1,2,2,5,1,6,6,6,1,1,6,3,3,4,4,3,6,4,5,5,5,6,-0.251067568,-0.347461324,0.55861097,0.932408372,0.3870703,1.113438722,-0.065020417,0.627886187,0.596848136,0.616119595,0.823754551,27,2,,2,,1,,5.285714286,1.5,1.333333333,0.453871593,-0.641087178,1,1,0
144,R_1r1cds3Uuz16TLG,HR,3,,1,,1,,3,1,4,3,2,0.332559879,-0.02089899,3,4,6,2,2,2,2,2,2,2,2,2,4,2,2,4,3,3,3,3,4,NA,NA,NA,NA,5,5,-0.251067568,-0.347461324,-1.311794299,-0.394937304,1.391877796,NA,NA,NA,NA,0.616119595,0.333042471,28,2,,2,,3,Njemačka,3.142857143,2,2,0.005111338,0.155830444,2,1,1
145,R_2wNwHd1QLNoxK8R,HR,2,"Sjećanje na preminulog člana obitelji; kod kuće; neutralno prije sjećanja, a tuga tijekom i nakon plakanja; utjeha supruga",2,,1,,2,1,4,2,2,-0.543475436,-0.02089899,3,6,6,1,1,1,1,2,5,1,6,6,5,1,1,6,3,3,4,3,6,5,5,5,4,5,5,-0.251067568,-0.347461324,0.55861097,-0.394937304,3.401492786,0.4957901,0.511060475,0.627886187,-0.069243416,0.616119595,0.333042471,39,2,,2,,1,,5,1.25,1,0.498299361,-0.282187213,1,1,1
146,R_VQZWKdmHvvMc4ud,NL,6,Dit was bij het overlijden van mijn oma. Ik was op de begrafenis. Ervoor voelde ik me nog redelijk sterk erna voelde ik mij beter omdat het een mooie ceremonie was en zo is op een goede leeftijd gestorven. Ik werd getroost door de andere mensen op de begrafenis.,1,,1,,5,1,3,3,2,0.332559879,-0.02089899,5,0,4,2,2,4,5,4,2,5,3,2,2,2,1,2,4,2,3,2,2,2,2,5,1,5,3,1.14149975,-1.674941768,-1.311794299,-1.722282979,-0.617737195,-1.357155765,-1.217182201,0.627886187,-2.06751807,0.616119595,-0.648381688,18,1,,3,,2,Australië,2.428571429,4,2.333333333,-0.74831713,0.155830444,2,1,1
147,R_3Hz6oDtLa5m3qzc,NL,4,"Ik was druk bezig op het werk in de bediening, het was een zaterdag één van onze drukste dagen en voor mijn gevoel leverde ik goed werk. Echter vond mijn baas dit niet, hij viel me verbaal aan en toen brak ik.",1,,2,,2,3,2,3,2,0.332559879,-0.02089899,6,0,3,2,3,1,4,4,2,4,2,2,3,2,3,3,3,3,3,2,2,3,2,2,3,2,1,-0.251067568,-0.347461324,-1.311794299,-1.722282979,-0.617737195,-0.739507144,-1.217182201,-1.272955121,-0.735334967,-1.393064526,-1.629805847,18,1,,3,,1,,2.428571429,3.5,2.333333333,-1.021653925,0.155830444,2,1,0
148,R_pT7XhN4Ia9KS6UF,NL,4,Ernstige ruzie met een familielid,1,,1,,2,3,4,5,3,2.084630508,0.69690094,2,4,5,4,4,5,2,3,4,3,4,5,5,2,1,4,3,3,3,3,2,4,4,1,5,6,1,-0.251067568,-0.347461324,-1.311794299,-0.394937304,-0.617737195,-0.121858522,-0.065020417,-1.906568891,0.596848136,1.285847635,-1.629805847,18,1,,3,,1,,4.428571429,2.5,3.333333333,-0.433050509,1.390765724,2,1,0
149,R_2tKYLILXAtC8wvA,NL,5,Mijn hond was overleden en dit was uiteraard een zeer nare ervaring. Troost en steun kreeg ik van mijn gezin en mijn vrienden.,1,,1,,4,1,4,3,2,0.332559879,-0.02089899,4,0,4,4,2,2,4,4,1,5,4,4,3,3,2,2,3,3,3,3,2,4,3,3,4,5,3,-0.251067568,-0.347461324,-1.311794299,-0.394937304,-0.617737195,-0.121858522,-0.641101309,-0.639341352,-0.069243416,0.616119595,-0.648381688,18,1,,3,,1,,3.142857143,4,2,-0.402436762,0.155830444,2,1,1
150,R_2xUYNMWIfpxrwWB,NL,3,,1,,3,,5,1,4,4,2,1.208595193,-0.02089899,5,1,2,3,1,1,1,4,1,1,1,1,3,1,1,1,3,3,3,3,3,2,2,2,2,2,2,-0.251067568,-0.347461324,-1.311794299,-0.394937304,0.3870703,-1.357155765,-1.217182201,-1.272955121,-1.401426518,-1.393064526,-1.139093767,18,1,,3,,1,,1.714285714,1.75,1,-0.881733463,0.593848101,2,1,1
151,R_3s5mY4mlyDcE6HW,NL,6,Toen ik mijn pols brak,1,,4,Pijn,5,1,2,1,1,-1.41951075,-0.73869892,6,0,2,1,2,2,2,2,1,1,1,1,2,2,1,1,3,3,3,3,3,5,5,6,5,3,5,-0.251067568,-0.347461324,-1.311794299,-0.394937304,0.3870703,0.4957901,0.511060475,1.261499957,0.596848136,-0.723336485,0.333042471,19,1,,3,,1,,1.285714286,1.75,1.666666667,0.050610405,-1.079104835,2,1,1
152,R_DT8vMw4z7OxujF7,NL,3,,1,,2,,3,1,2,4,2,1.208595193,-0.02089899,3,2,4,4,2,2,2,4,3,3,4,3,3,4,3,4,4,3,4,3,2,3,2,5,2,3,2,1.14149975,-0.347461324,0.55861097,-0.394937304,-0.617737195,-0.739507144,-1.217182201,0.627886187,-1.401426518,-0.723336485,-1.139093767,19,1,,3,,1,,3.571428571,3.25,2.333333333,-0.38660773,0.593848101,2,1,1
153,R_2aULOOLosFx4zQl,NL,3,"Een vriend  is afgelopen jaar dodelijk verongelukt, en daar had ik het over met een groep vrienden, die me gesteund hebben. Het luchtte op
",1,,1,,5,1,4,3,2,0.332559879,-0.02089899,2,1,4,3,2,3,4,4,3,4,3,4,3,4,1,3,4,3,4,4,2,3,4,4,2,3,2,1.14149975,-0.347461324,0.55861097,0.932408372,-0.617737195,-0.739507144,-0.065020417,-0.005727582,-1.401426518,-0.723336485,-1.139093767,19,1,,3,,1,,3.285714286,4,2,-0.218799213,0.155830444,2,1,1
154,R_2fktWFOGJzRpRJh,NL,6,,1,,2,,3,1,4,1,2,-1.41951075,-0.02089899,3,0,4,4,2,3,3,4,4,2,4,3,4,2,2,4,3,4,4,3,3,3,4,2,2,2,1,-0.251067568,0.980019119,0.55861097,-0.394937304,0.3870703,-0.739507144,-0.065020417,-1.272955121,-1.401426518,-1.393064526,-1.629805847,19,1,,3,,1,,3.857142857,2.75,2.333333333,-0.474734914,-0.72020487,2,1,1
155,R_2Ww2ojxqjjYxSvf,EN-GB,3,The cause of the crying was sadness. I was at home and felt normal before and after it happened.,3,overthinking,1,,2,1,4,3,1,0.332559879,-0.73869892,4,1,4,3,2,4,5,5,2,4,4,3,4,3,2,3,3,3,4,2,2,3,1,2,2,2,3,-0.251067568,-0.347461324,0.55861097,-1.722282979,-0.617737195,-0.739507144,-1.793263093,-1.272955121,-1.401426518,-1.393064526,-0.648381688,20,1,,3,,1,,3.285714286,4.25,2.666666667,-0.875321471,-0.203069521,2,1,1
156,R_qUUoOK0zenuIsud,EN-GB,6,"Last time, was when my dog died around 2012, 2013. Before the experience, i was very tense. After she died, I cried for a couple of hours with my family. We comforted each other in the process",1,,1,,4,1,4,4,6,1.208595193,2.850300731,4,0,1,1,4,1,2,4,1,2,1,1,1,1,2,1,4,4,4,4,1,3,3,2,5,2,4,1.14149975,0.980019119,0.55861097,0.932408372,-1.62254469,-0.739507144,-0.641101309,-1.272955121,0.596848136,-1.393064526,-0.157669608,20,1,,3,,1,-,1,2.25,2.333333333,-0.147041459,2.029447962,2,1,1
157,R_ehSd0P8174Csbcd,NL,3,,1,,1,,2,1,4,2,2,-0.543475436,-0.02089899,3,1,4,3,1,4,4,4,2,3,3,3,2,3,3,4,4,2,3,2,3,2,1,2,2,2,2,1.14149975,-1.674941768,-1.311794299,-1.722282979,0.3870703,-1.357155765,-1.793263093,-1.272955121,-1.401426518,-1.393064526,-1.139093767,20,1,,3,,1,,3,3.5,2.666666667,-1.048855253,-0.282187213,2,1,1
158,R_XMOsSDCfjqrFlvz,NL,5,Was op stage had mijn afstudeer opdracht niet gehaald en moest het op nieuw maken. Dit maakte mij erg boos (op mezelf) en verdrietig. na het huilen voelde ik me iets beter.,1,,2,,1,3,NA,1,1,-1.41951075,-0.73869892,3,0,4,3,5,3,5,5,1,5,4,4,5,4,2,3,3,2,3,2,1,2,2,2,1,2,1,-0.251067568,-1.674941768,-1.311794299,-1.722282979,-1.62254469,-1.357155765,-1.217182201,-1.272955121,-2.06751807,-1.393064526,-1.629805847,20,1,,3,,1,,3.428571429,4.75,3.333333333,-1.41093753,-1.079104835,2,NA,0
159,R_9SR9xY6qhGqpBNn,NL,3,,1,,1,,2,1,4,3,1,0.332559879,-0.73869892,4,1,4,3,2,4,3,5,3,5,4,3,3,4,2,3,3,3,4,2,2,2,1,2,2,2,3,-0.251067568,-0.347461324,0.55861097,-1.722282979,-0.617737195,-1.357155765,-1.793263093,-1.272955121,-1.401426518,-1.393064526,-0.648381688,20,1,,3,,1,,3.285714286,4.25,2.666666667,-0.931471346,-0.203069521,2,1,1
160,R_WdJDCeatbXj9B8l,NL,6,Huilen na het zien van mijn moeder die huilt om mijn overleden vader. (Dit was ongeveer 5 jaar na zijn overlijden). Ik was thuis en ik vond troost bij mijn moeder. De huilbui duurde niet lang en daarna konden we weer lachen.,2,,1,,4,1,4,3,1,0.332559879,-0.73869892,2,0,4,4,1,3,4,5,3,5,5,3,4,4,1,3,3,3,3,3,2,3,2,2,2,2,1,-0.251067568,-0.347461324,-1.311794299,-0.394937304,-0.617737195,-0.739507144,-1.217182201,-1.272955121,-1.401426518,-1.393064526,-1.629805847,21,1,,3,,1,,3.714285714,4.5,1.666666667,-0.961539913,-0.203069521,2,1,1
161,R_3fNKMfSPoneiWcb,NL,3,het uitgaan van mijn relatie,1,,1,,1,1,4,5,3,2.084630508,0.69690094,3,5,4,4,2,2,4,5,4,4,4,4,5,4,1,4,2,3,2,3,4,3,1,2,3,3,1,-1.643634886,-0.347461324,-3.182199568,-0.394937304,1.391877796,-0.739507144,-1.793263093,-1.272955121,-0.735334967,-0.723336485,-1.629805847,21,1,,3,,1,,4.142857143,4.25,1.666666667,-1.006414359,1.390765724,2,1,1
162,R_2sRqSeios89h0zZ,NL,6,"Aanleiding: Het overlijden van een klasgenoot
Waar je was: Begravenis
Ervoor voelde: Stressed
Erna voelde: Opgelucht
Gesteund: ouders
",1,,1,,3,1,2,4,2,1.208595193,-0.02089899,2,1,4,4,1,1,3,2,4,2,5,4,4,2,1,5,2,3,3,3,2,2,2,3,2,2,2,-1.643634886,-0.347461324,-1.311794299,-0.394937304,-0.617737195,-1.357155765,-1.217182201,-0.639341352,-1.401426518,-1.393064526,-1.139093767,22,1,,3,,1,,4.285714286,2.25,1,-1.042075376,0.593848101,2,1,1
163,R_YaXLHjceebHTJn3,NL,5,I had to say goodbye to friends and family for a longer period of time and just saw a time of missing them too much ahead of me,1,,1,,4,1,4,3,2,0.332559879,-0.02089899,2,0,4,4,1,2,2,2,4,4,3,2,4,4,2,3,3,3,4,3,3,2,2,2,3,3,2,-0.251067568,-0.347461324,0.55861097,-0.394937304,0.3870703,-1.357155765,-1.217182201,-1.272955121,-0.735334967,-0.723336485,-1.139093767,22,1,,3,,7,Germany,3.428571429,3,1.666666667,-0.590258476,0.155830444,2,1,1
164,R_24ip0PH3eV0XURG,NL,6,Ik had een auto ongeluk en toen ik bijkwam in het ziekenhuis huilde ik van blijdschap omdat ik nog leefde,1,,4,Blijdschap,3,1,4,3,2,0.332559879,-0.02089899,1,0,4,2,3,2,1,2,2,4,3,1,4,2,2,4,4,3,3,3,2,3,3,2,4,3,4,1.14149975,-0.347461324,-1.311794299,-0.394937304,-0.617737195,-0.739507144,-0.641101309,-1.272955121,-0.069243416,-0.723336485,-0.157669608,22,1,,3,,2,,2.857142857,2.25,2.333333333,-0.466749405,0.155830444,2,1,1
165,R_2bUHqbtAFTmXRdv,NL,4,Relatieproblemen met mijn vriendin. Na wederom een ruzie om niets realiseerde ik me dat het de laatste tijd steeds minder ging. Ik lag in bed hierover te pijnzen na me afgezonderd te hebben na een ruzie. Hiervoor was er dus boosheid. Ik heb hierna uitgesproken dat we zo niet met elkaar om moeten gaan. Hierna was er opluchting en hebben we een goed gesprek gehad.,1,,2,,2,1,4,2,1,-0.543475436,-0.73869892,2,0,2,4,4,4,3,2,4,1,4,4,4,2,1,4,4,2,3,2,2,3,3,2,2,2,2,1.14149975,-1.674941768,-1.311794299,-1.722282979,-0.617737195,-0.739507144,-0.641101309,-1.272955121,-1.401426518,-1.393064526,-1.139093767,23,1,,3,,1,,3.714285714,2,3,-0.979309534,-0.641087178,2,1,1
166,R_3PnNCicC2AsbSPt,NL,2,gefrusteerd dat iets niet lukte en soort van ruzie er over kreeg met iemand,1,,2,,2,3,2,2,1,-0.543475436,-0.73869892,3,5,4,3,2,2,5,4,2,1,2,3,4,5,2,3,3,2,4,2,3,5,4,5,4,5,3,-0.251067568,-1.674941768,0.55861097,-1.722282979,0.3870703,0.4957901,-0.065020417,0.627886187,-0.069243416,0.616119595,-0.648381688,23,1,,3,,1,,3,3.75,2,-0.158678244,-0.641087178,1,1,0
167,R_Y4SviSUTeiKSiOd,NL,3,Het verliezen van de vader van een vriend.,2,,1,,2,1,4,1,1,-1.41951075,-0.73869892,3,1,4,3,2,2,3,3,1,5,1,3,2,5,2,3,4,2,4,2,4,2,1,1,1,1,1,1.14149975,-1.674941768,0.55861097,-1.722282979,1.391877796,-1.357155765,-1.793263093,-1.906568891,-2.06751807,-2.062792566,-1.629805847,24,1,,3,,1,,2.428571429,4,2,-1.01112186,-1.079104835,2,1,1
168,R_3rZdYs85yoFTJHA,NL,4,Ruzie en schaamte.,1,,2,,3,1,4,5,1,2.084630508,-0.73869892,3,0,4,1,2,1,5,5,2,5,2,2,2,2,1,2,3,4,4,4,2,3,3,3,4,2,3,-0.251067568,0.980019119,0.55861097,0.932408372,-0.617737195,-0.739507144,-0.641101309,-0.639341352,-0.069243416,-1.393064526,-0.648381688,25,1,,3,,1,,2.142857143,4.25,1.333333333,-0.229855067,0.672965794,2,1,1
169,R_urZUKqE2Oyvr3oJ,NL,6,De laatste keer dat ik heb gehuild was toen mijn kat was overleden. Mijn ouders hebben mij toen getroost en nu vind ik het niet erg. Dit is best wel lang geleden gebeurd.,1,,1,,4,1,4,3,2,0.332559879,-0.02089899,6,2,3,4,1,1,5,3,4,5,3,2,4,5,1,2,3,1,2,2,2,4,3,1,2,2,2,-0.251067568,-3.002422211,-3.182199568,-1.722282979,-0.617737195,-0.121858522,-0.641101309,-1.906568891,-1.401426518,-1.393064526,-1.139093767,25,1,,3,,1,,3.142857143,4.5,1,-1.398074823,0.155830444,2,1,1
170,R_6lFJ30WWgvIyBwZ,NL,4,Toen het uit ging met mijn ex. Was deel van verwerking. Bij mijn moeder thuis.,1,,2,,2,1,2,4,2,1.208595193,-0.02089899,2,1,4,4,3,5,5,5,1,5,5,4,5,2,1,4,4,4,4,2,2,4,4,3,4,3,3,1.14149975,0.980019119,0.55861097,-1.722282979,-0.617737195,-0.121858522,-0.065020417,-0.639341352,-0.069243416,-0.723336485,-0.648381688,25,1,,3,,1,,3.857142857,4.25,3,-0.175188383,0.593848101,2,1,1
171,R_3m7DcSYuMoV2q7B,NL,5,"Relatieprobleem, in onze kamer, ervoor veel stress en onzekerheid erna opgelucht",1,,2,,2,1,2,2,1,-0.543475436,-0.73869892,3,0,4,2,1,3,2,2,3,4,4,3,3,1,2,4,4,3,4,3,2,3,3,2,4,4,2,1.14149975,-0.347461324,0.55861097,-0.394937304,-0.617737195,-0.739507144,-0.641101309,-1.272955121,-0.069243416,-0.053608445,-1.139093767,25,1,,3,,1,,3.285714286,2.25,2,-0.325048573,-0.641087178,2,1,1
172,R_3I0Oto6hCxwJora,NL,6,Iemand vertelde tijdens een interview het verhaal waarom ze van geslacht is veranderd. Een goede herinnering aan het feit dat het leven niet alleen maar vrolijkheid is.,2,,1,,2,1,2,2,1,-0.543475436,-0.73869892,4,1,3,2,3,2,2,3,4,4,3,2,2,3,2,3,3,3,4,4,2,4,4,5,5,4,3,-0.251067568,-0.347461324,0.55861097,0.932408372,-0.617737195,-0.121858522,-0.065020417,0.627886187,0.596848136,-0.053608445,-0.648381688,25,1,,3,,1,,2.714285714,3,2.333333333,0.055510773,-0.641087178,2,1,1
173,R_1M4nNCRLbdo9iPQ,NL,3,Mijn ex liet mij niet met rust en dit zorgde voor boosheid en frustratie,1,,3,,2,1,4,2,1,-0.543475436,-0.73869892,3,1,4,4,2,2,2,2,4,4,5,4,4,2,2,4,4,4,4,4,2,2,2,2,2,2,1,1.14149975,0.980019119,0.55861097,0.932408372,-0.617737195,-1.357155765,-1.217182201,-1.272955121,-1.401426518,-1.393064526,-1.629805847,25,1,,3,,1,,4.142857143,2.5,2,-0.479708087,-0.641087178,2,1,1
174,R_1FFJAc4D9MfXOSQ,NL,3,"Het was tijdens een begrafenis, op het moment dat de kleindochter van de overledene een speech gaf. Zij haalde een paar mooie herinneringen op die tranen bij mij deden opwellen. Ik denk niet dat iemand het zag en ik werd dus niet getroost, wat ik niet erg vond.",3,Verdriet van kleindochter bij begrafenis van haar opa,1,,5,3,3,1,1,-1.41951075,-0.73869892,3,1,4,2,2,1,4,4,1,5,4,4,4,4,3,4,4,4,4,4,3,4,4,5,6,4,2,1.14149975,0.980019119,0.55861097,0.932408372,0.3870703,-0.121858522,-0.065020417,0.627886187,1.262939687,-0.053608445,-1.139093767,26,1,,3,,1,,3.285714286,4.25,2,0.410077567,-1.079104835,2,1,0
175,R_3smIx38Xc7CSQXr,NL,3,,2,,1,,1,3,NA,3,3,0.332559879,0.69690094,6,6,2,3,3,2,4,5,4,4,4,3,4,3,2,4,4,3,4,3,4,3,2,3,3,3,3,1.14149975,-0.347461324,0.55861097,-0.394937304,1.391877796,-0.739507144,-1.217182201,-0.639341352,-0.735334967,-0.723336485,-0.648381688,27,1,,3,,1,,3.428571429,4,2.333333333,-0.213953995,0.514730409,2,NA,0
176,R_1157Cu2tRHZS4T2,NL,4,Ik had een gesprek met mijn vriendin over mijn overleden moeder.,1,,1,,2,1,NA,3,1,0.332559879,-0.73869892,4,0,2,2,1,3,1,2,1,4,2,1,2,1,1,2,4,4,4,4,3,2,1,2,4,2,1,1.14149975,0.980019119,0.55861097,0.932408372,0.3870703,-1.357155765,-1.793263093,-1.272955121,-0.069243416,-1.393064526,-1.629805847,28,1,,3,,1,,1.714285714,2,1.666666667,-0.319625387,-0.203069521,2,NA,1
177,R_1lAEbXZxps6fiIz,NL,6,,1,,2,,3,1,2,3,1,0.332559879,-0.73869892,3,1,4,2,2,1,2,4,1,4,4,4,4,2,1,4,4,3,4,3,1,3,4,2,4,3,2,1.14149975,-0.347461324,0.55861097,-0.394937304,-1.62254469,-0.739507144,-0.065020417,-1.272955121,-0.069243416,-0.723336485,-1.139093767,29,1,,3,,1,,3.285714286,3,1.333333333,-0.424908086,-0.203069521,2,1,1
178,R_2xzzpAArEn3C3t5,NL,4,Het overlijden van rental familielid,3,"Beide antwoorden, overlijden in de schoonfamilie",1,,5,1,3,1,1,-1.41951075,-0.73869892,4,0,3,2,1,1,2,3,1,4,3,2,3,2,1,4,4,4,4,3,2,3,3,3,2,4,2,1.14149975,0.980019119,0.55861097,-0.394937304,-0.617737195,-0.739507144,-0.641101309,-0.639341352,-1.401426518,-0.053608445,-1.139093767,29,1,,3,,1,,2.571428571,2.75,1,-0.267874836,-1.079104835,2,1,1
179,R_UPBWTKiagrClawx,NL,4,,2,,2,,2,1,2,3,2,0.332559879,-0.02089899,3,0,4,3,1,4,2,2,1,5,2,2,1,4,4,1,4,3,3,3,2,4,4,4,4,4,3,1.14149975,-0.347461324,-1.311794299,-0.394937304,-0.617737195,-0.121858522,-0.065020417,-0.005727582,-0.069243416,-0.053608445,-0.648381688,29,1,,3,,1,,2,3.25,3,-0.226751858,0.155830444,2,1,1
180,R_O83Km19IiOgkJBn,NL,2,"Mijn puppie werd overreden omdat ik uitgleed met mijn fiets en daardoor reed een auto over mijn puppie en fiets, daardoor is mijn fiets kapot",1,,2,,5,3,3,5,1,2.084630508,-0.73869892,2,3,5,4,3,4,4,5,3,4,3,4,5,3,4,5,4,1,4,1,1,1,1,2,1,5,2,1.14149975,-3.002422211,0.55861097,-3.049628655,-1.62254469,-1.974804387,-1.793263093,-1.272955121,-2.06751807,0.616119595,-1.139093767,30,1,,3,,1,,4.142857143,4,3.666666667,-1.236909062,0.672965794,1,1,0
181,R_vuV8IGLrQ7CIJFv,NL,4,aanleiding: hopeloosheid. waar: psycholoog ervoor: hopeloos erna: meer op gemak,3,,2,,2,1,2,2,1,-0.543475436,-0.73869892,3,1,3,2,2,2,4,4,3,4,3,3,3,4,2,3,2,2,2,3,2,3,2,5,2,3,3,-1.643634886,-1.674941768,-3.182199568,-0.394937304,-0.617737195,-0.739507144,-1.217182201,0.627886187,-1.401426518,-0.723336485,-0.648381688,30,1,,3,,1,,2.857142857,4,2,-1.055945325,-0.641087178,2,1,1
182,R_cM7F1sdiYgUAEP7,NL,2,Omdat ik al een tijd erg ziek was. Gevoel van machteloosheid. Ik werd gesteund door mijn ouders.,1,,2,,3,1,4,3,2,0.332559879,-0.02089899,2,3,4,2,2,4,4,5,2,5,3,4,4,2,1,4,3,2,4,2,3,1,1,1,3,1,1,-0.251067568,-1.674941768,0.55861097,-1.722282979,0.3870703,-1.974804387,-1.793263093,-1.906568891,-0.735334967,-2.062792566,-1.629805847,31,1,,3,,1,,3.285714286,4,2.333333333,-1.164107345,0.155830444,1,1,1
